ем;$;2056;0.012681025337379
кр;$;29;0.000178866602521
см;$;17;0.000104852835961
др;$;31;0.000191202230281
лю;$;275;0.001696148817013
па;$;120;0.000740137665606
ро;$;222;0.001369254681371
зн;$;41;0.000252880369082
ле;$;361;0.002226580810697
як;$;57;0.000351565391163
тр;$;85;0.000524264179804
жи;$;133;0.000820319246046
ел;$;561;0.003460143586707
ус;$;80;0.000493425110404
фу;$;26;0.000160363160881
дв;$;13;0.000080181580441
ру;$;341;0.002103224533096
ал;$;2339;0.014426516665433
ой;$;4285;0.026429082476007
си;$;108;0.000666123899045
ду;$;327;0.002016875138776
вз;$;3;0.000018503441640
ещ;$;15;0.000092517208201
хи;$;105;0.000647620457405
чи;$;225;0.001387758123011
вд;$;5;0.000030839069400
ил;$;1435;0.008850812917869
ух;$;41;0.000252880369082
ча;$;280;0.001726987886414
гр;$;22;0.000135691905361
пи;$;63;0.000388572274443
бл;$;31;0.000191202230281
ре;$;407;0.002510300249180
су;$;111;0.000684627340685
ге;$;105;0.000647620457405
ку;$;1538;0.009486097747514
оп;$;58;0.000357733205043
жа;$;133;0.000820319246046
ис;$;204;0.001258234031530
оч;$;76;0.000468753854884
эк;$;2;0.000012335627760
дл;$;11;0.000067845952681
пл;$;31;0.000191202230281
ин;$;418;0.002578146201860
пу;$;66;0.000407075716083
фр;$;3;0.000018503441640
ан;$;492;0.003034564428984
бр;$;32;0.000197370044162
чу;$;204;0.001258234031530
му;$;1505;0.009282559889473
ув;$;182;0.001122542126169
вп;$;2;0.000012335627760
кн;$;33;0.000203537858042
ив;$;673;0.004150938741273
ок;$;677;0.004175609996793
ад;$;115;0.000709298596206
лу;$;168;0.001036192731848
уг;$;37;0.000228209113562
вр;$;17;0.000104852835961
ло;$;1547;0.009541608072435
це;$;214;0.001319912170330
гу;$;134;0.000826487059926
ла;$;3473;0.021420817605408
ше;$;212;0.001307576542570
ср;$;4;0.000024671255520
ти;$;974;0.006007450719167
уд;$;44;0.000271383810722
фе;$;30;0.000185034416401
ди;$;232;0.001430932820171
тв;$;152;0.000937507709767
гд;$;10;0.000061678138800
сд;$;1;0.000006167813880
вн;$;70;0.000431746971603
ид;$;53;0.000326894135643
уб;$;27;0.000166530974761
щи;$;107;0.000659956085165
зд;$;35;0.000215873485802
уп;$;41;0.000252880369082
сч;$;8;0.000049342511040
уз;$;24;0.000148027533121
га;$;206;0.001270569659290
ог;$;245;0.001511114400612
ул;$;423;0.002608985271260
ша;$;159;0.000980682406928
ар;$;125;0.000770976735006
ут;$;489;0.003016060987344
фи;$;13;0.000080181580441
аж;$;57;0.000351565391163
ед;$;109;0.000672291712925
кт;$;37;0.000228209113562
гг;$;1;0.000006167813880
кл;$;19;0.000117188463721
сн;$;41;0.000252880369082
ук;$;51;0.000314558507882
зе;$;62;0.000382404460563
иг;$;36;0.000222041299682
зи;$;67;0.000413243529963
ки;$;2331;0.014377174154393
ца;$;462;0.002849530012582
яр;$;15;0.000092517208201
дн;$;61;0.000376236646683
мя;$;40;0.000246712555202
сы;$;133;0.000820319246046
фа;$;41;0.000252880369082
вм;$;2;0.000012335627760
зл;$;15;0.000092517208201
ож;$;69;0.000425579157723
сю;$;15;0.000092517208201
шу;$;131;0.000807983618286
пя;$;22;0.000135691905361
тя;$;92;0.000567438876964
шл;$;20;0.000123356277601
шт;$;5;0.000030839069400
вл;$;36;0.000222041299682
ля;$;335;0.002066217649816
ор;$;248;0.001529617842252
хр;$;4;0.000024671255520
ще;$;151;0.000931339895887
ак;$;111;0.000684627340685
дя;$;107;0.000659956085165
ит;$;1164;0.007179335356376
уч;$;32;0.000197370044162
ху;$;85;0.000524264179804
ши;$;619;0.003817876791750
фо;$;8;0.000049342511040
яв;$;33;0.000203537858042
би;$;52;0.000320726321763
ды;$;263;0.001622135050453
ры;$;347;0.002140231416377
уй;$;69;0.000425579157723
юг;$;6;0.000037006883280
вв;$;1;0.000006167813880
иб;$;26;0.000160363160881
кв;$;6;0.000037006883280
сб;$;1;0.000006167813880
сх;$;8;0.000049342511040
сь;$;6420;0.039597365109910
зв;$;17;0.000104852835961
ол;$;153;0.000943675523647
тс;$;122;0.000752473293366
яд;$;33;0.000203537858042
аз;$;70;0.000431746971603
вч;$;5;0.000030839069400
ет;$;2583;0.015931463252165
зу;$;95;0.000585942318605
ке;$;1108;0.006833937779094
хл;$;10;0.000061678138800
аг;$;33;0.000203537858042
ев;$;421;0.002596649643500
еж;$;53;0.000326894135643
жд;$;30;0.000185034416401
ны;$;1563;0.009640293094516
ов;$;2013;0.012415809340537
пь;$;20;0.000123356277601
яс;$;69;0.000425579157723
вт;$;6;0.000037006883280
зо;$;37;0.000228209113562
ня;$;194;0.001196555892729
оз;$;45;0.000277551624602
оф;$;18;0.000111020649841
ош;$;37;0.000228209113562
ся;$;8668;0.053462610712259
тю;$;17;0.000104852835961
уе;$;25;0.000154195347001
ун;$;55;0.000339229763403
уш;$;39;0.000240544741322
хм;$;5;0.000030839069400
ав;$;403;0.002485628993659
жу;$;195;0.001202723706609
мл;$;5;0.000030839069400
мм;$;9;0.000055510324920
ри;$;257;0.001585128167172
ть;$;4974;0.030678706239361
чр;$;1;0.000006167813880
шк;$;45;0.000277551624602
ап;$;19;0.000117188463721
ас;$;183;0.001128709940049
нр;$;2;0.000012335627760
сг;$;2;0.000012335627760
сс;$;33;0.000203537858042
чш;$;3;0.000018503441640
юн;$;6;0.000037006883280
яй;$;52;0.000320726321763
ам;$;1060;0.006537882712851
вг;$;3;0.000018503441640
ву;$;428;0.002639824340661
вх;$;1;0.000006167813880
дю;$;11;0.000067845952681
км;$;1;0.000006167813880
мг;$;2;0.000012335627760
ом;$;3989;0.024603409567513
ощ;$;12;0.000074013766561
пы;$;73;0.000450250413244
рт;$;54;0.000333061949523
рю;$;100;0.000616781388005
ря;$;129;0.000795647990526
сф;$;1;0.000006167813880
сц;$;2;0.000012335627760
ур;$;58;0.000357733205043
хв;$;7;0.000043174697160
шп;$;2;0.000012335627760
шю;$;2;0.000012335627760
ая;$;4093;0.025244862211038
бя;$;16;0.000098685022081
ги;$;164;0.001011521476328
гн;$;19;0.000117188463721
дж;$;5;0.000030839069400
ер;$;321;0.001979868255496
ик;$;700;0.004317469716034
ищ;$;24;0.000148027533121
съ;$;6;0.000037006883280
фл;$;2;0.000012335627760
чь;$;104;0.000641452643525
шо;$;12;0.000074013766561
яз;$;15;0.000092517208201
аи;$;39;0.000240544741322
ат;$;512;0.003157920706585
ау;$;11;0.000067845952681
вк;$;17;0.000104852835961
вя;$;36;0.000222041299682
ие;$;2367;0.014599215454074
ий;$;2509;0.015475045025041
кс;$;23;0.000141859719241
кх;$;2;0.000012335627760
тц;$;5;0.000030839069400
уа;$;11;0.000067845952681
цв;$;1;0.000006167813880
ци;$;22;0.000135691905361
эп;$;1;0.000006167813880
юх;$;9;0.000055510324920
ен;$;1164;0.007179335356376
еф;$;6;0.000037006883280
ех;$;38;0.000234376927442
зы;$;101;0.000622949201885
иа;$;16;0.000098685022081
иж;$;15;0.000092517208201
ии;$;912;0.005625046258604
ио;$;21;0.000129524091481
ип;$;28;0.000172698788641
ич;$;221;0.001363086867491
лы;$;163;0.001005353662448
мс;$;16;0.000098685022081
мф;$;3;0.000018503441640
нс;$;56;0.000345397577283
ое;$;2294;0.014148965040831
оц;$;5;0.000030839069400
пш;$;1;0.000006167813880
сж;$;1;0.000006167813880
сш;$;6;0.000037006883280
тщ;$;1;0.000006167813880
уф;$;4;0.000024671255520
цо;$;30;0.000185034416401
цу;$;239;0.001474107517332
чо;$;10;0.000061678138800
шш;$;3;0.000018503441640
эс;$;1;0.000006167813880
юм;$;6;0.000037006883280
ют;$;1025;0.006322009227050
аб;$;26;0.000160363160881
аф;$;23;0.000141859719241
аш;$;44;0.000271383810722
бь;$;15;0.000092517208201
бю;$;1;0.000006167813880
вш;$;113;0.000696962968445
въ;$;1;0.000006167813880
гв;$;1;0.000006167813880
гю;$;1;0.000006167813880
дз;$;4;0.000024671255520
дм;$;3;0.000018503441640
дь;$;85;0.000524264179804
еш;$;66;0.000407075716083
жр;$;1;0.000006167813880
зг;$;13;0.000080181580441
зз;$;2;0.000012335627760
зр;$;14;0.000086349394321
иу;$;3;0.000018503441640
иф;$;12;0.000074013766561
кь;$;1;0.000006167813880
лб;$;2;0.000012335627760
лг;$;8;0.000049342511040
лж;$;3;0.000018503441640
лт;$;7;0.000043174697160
мр;$;5;0.000030839069400
мч;$;5;0.000030839069400
нь;$;203;0.001252066217650
нэ;$;2;0.000012335627760
ню;$;159;0.000980682406928
пт;$;12;0.000074013766561
сз;$;1;0.000006167813880
тк;$;30;0.000185034416401
тл;$;14;0.000086349394321
тт;$;8;0.000049342511040
тэ;$;3;0.000018503441640
уи;$;10;0.000061678138800
ущ;$;20;0.000123356277601
ую;$;2469;0.015228332469839
фэ;$;1;0.000006167813880
цы;$;368;0.002269755507858
шв;$;1;0.000006167813880
шм;$;1;0.000006167813880
шь;$;1139;0.007025140009375
ща;$;92;0.000567438876964
щу;$;89;0.000548935435324
ые;$;2569;0.015845113857844
ый;$;2962;0.018269064712703
ыч;$;61;0.000376236646683
эа;$;1;0.000006167813880
эл;$;2;0.000012335627760
эм;$;2;0.000012335627760
эн;$;4;0.000024671255520
эф;$;1;0.000006167813880
ээ;$;2;0.000012335627760
юб;$;6;0.000037006883280
юл;$;4;0.000024671255520
юс;$;29;0.000178866602521
яб;$;7;0.000043174697160
ян;$;73;0.000450250413244
ят;$;507;0.003127081637185
ях;$;478;0.002948215034663
ящ;$;18;0.000111020649841
чт;о;115;0.000709298596206
ка;к;178;0.001097870870649
эт;о;17;0.000104852835961
вс;е;266;0.001640638492093
ег;о;1411;0.008702785384748
та;к;178;0.001097870870649
он;а;552;0.003404633261787
мн;е;197;0.001215059334370
ещ;е;210;0.001295240914810
во;т;68;0.000419411343843
бы;л;90;0.000555103249204
ыл;$;55;0.000339229763403
ем;у;477;0.002942047220783
не;т;602;0.003713023955789
уж;е;322;0.001986036069376
ва;с;150;0.000925172082007
ва;м;130;0.000801815804406
ил;и;1980;0.012212271482496
дл;я;7;0.000043174697160
он;и;660;0.004070757160832
ту;т;38;0.000234376927442
са;м;435;0.002682999037821
че;м;127;0.000783312362766
ра;з;3502;0.021599684207929
та;м;368;0.002269755507858
гд;е;7;0.000043174697160
по;д;2996;0.018478770384625
бе;з;785;0.004841733895838
ез;$;70;0.000431746971603
не;й;856;0.005279648681321
кт;о;143;0.000881997384847
мо;й;156;0.000962178965288
ни;м;653;0.004027582463672
те;м;199;0.001227394962130
пр;и;4715;0.029081242444428
пр;о;4848;0.029901561690474
на;с;797;0.004915747662399
ни;х;88;0.000542767621444
мо;г;280;0.001726987886414
не;е;608;0.003750030839069
эт;и;28;0.000172698788641
то;т;63;0.000388572274443
дв;а;77;0.000474921668764
то;м;680;0.004194113438433
вс;ю;7;0.000043174697160
на;д;773;0.004767720129277
тр;и;657;0.004052253719192
эт;у;3;0.000018503441640
ле;т;1030;0.006352848296450
не;м;448;0.002763180618262
на;м;536;0.003305948239706
бо;г;268;0.001652974119853
вс;я;40;0.000246712555202
эт;а;71;0.000437914785483
мо;я;3;0.000018503441640
оя;$;41;0.000252880369082
мо;е;123;0.000758641107246
он;о;577;0.003558828608788
вс;г;1;0.000006167813880
по;р;1135;0.007000468753855
дв;е;191;0.001178052451089
на;ш;90;0.000555103249204
мо;и;18;0.000111020649841
ои;$;37;0.000228209113562
дн;я;146;0.000900500826487
те;х;24;0.000148027533121
ча;с;334;0.002060049835936
до;м;389;0.002399279599339
иб;о;49;0.000302222880122
мо;ю;54;0.000333061949523
ою;$;1476;0.009103693286951
си;х;35;0.000215873485802
не;ю;95;0.000585942318605
об;а;188;0.001159549009449
во;н;171;0.001054696173488
то;й;423;0.002608985271260
ви;д;557;0.003435472331187
го;д;462;0.002849530012582
ва;ш;29;0.000178866602521
да;л;839;0.005174795845361
се;л;462;0.002849530012582
ко;е;376;0.002319098018898
ум;а;475;0.002929711593023
ст;о;2350;0.014494362618114
ра;д;668;0.004120099671872
да;й;75;0.000462586041004
об;о;834;0.005143956775960
ча;й;218;0.001344583425851
по;л;2078;0.012816717242740
ру;к;149;0.000919004268127
ше;л;163;0.001005353662448
но;с;1898;0.011706510744332
да;м;236;0.001455604075691
об;е;698;0.004305134088274
дн;и;391;0.002411615227099
се;й;39;0.000240544741322
со;н;144;0.000888165198727
ке;м;6;0.000037006883280
му;ж;148;0.000912836454247
сы;н;55;0.000339229763403
ын;$;29;0.000178866602521
им;я;3;0.000018503441640
жи;л;382;0.002356104902178
ро;т;875;0.005396837145042
ду;х;63;0.000388572274443
си;л;656;0.004046085905312
ми;р;458;0.002824858757062
ир;$;79;0.000487257296524
но;г;1806;0.011139071867367
ум;е;391;0.002411615227099
па;н;445;0.002744677176622
сн;е;353;0.002177238299657
ст;а;2803;0.017288382305776
ше;ю;123;0.000758641107246
са;д;228;0.001406261564651
ча;ю;156;0.000962178965288
аю;$;537;0.003312116053586
из;о;318;0.001961364813855
св;о;272;0.001677645375373
ми;г;73;0.000450250413244
ве;к;112;0.000690795154565
ек;$;406;0.002504132435300
мо;л;739;0.004558014457356
по;т;866;0.005341326820122
шу;м;74;0.000456418227124
де;л;1171;0.007222510053537
де;д;43;0.000265215996842
ид;и;205;0.001264401845410
пе;р;2551;0.015734093208003
ли;ц;258;0.001591295981052
иц;$;119;0.000733969851726
се;м;270;0.001665309747613
ле;с;412;0.002541139318580
те;к;182;0.001122542126169
шл;а;51;0.000314558507882
ша;г;51;0.000314558507882
оч;и;570;0.003515653911628
ду;ш;417;0.002571978387980
су;д;299;0.001844176350134
го;р;1199;0.007395208842178
пр;е;2695;0.016622258406730
то;н;340;0.002097056719216
ид;у;88;0.000542767621444
то;л;732;0.004514839760195
ле;г;299;0.001844176350134
шл;и;108;0.000666123899045
пи;л;358;0.002208077369057
зн;а;966;0.005958108208127
ал;и;3149;0.019422445908272
им;и;876;0.005403004958922
ко;м;1829;0.011280931586608
ме;н;1323;0.008160017763304
ра;с;2833;0.017473416722177
ух;о;240;0.001480275331212
си;ю;17;0.000104852835961
ию;$;843;0.005199467100881
ко;й;1279;0.007888633952582
уш;и;348;0.002146399230257
ил;ь;557;0.003435472331187
од;н;916;0.005649717514124
бо;л;426;0.002627488712901
по;с;1532;0.009449090864234
вн;е;251;0.001548121283892
бу;д;251;0.001548121283892
ко;т;223;0.001375422495251
лб;у;5;0.000030839069400
ку;м;56;0.000345397577283
ал;ь;1402;0.008647275059828
жд;у;53;0.000326894135643
ло;б;193;0.001190388078849
ск;а;1755;0.010824513359485
сн;а;112;0.000690795154565
ст;р;2217;0.013674043372067
во;р;1540;0.009498433375274
ше;е;360;0.002220412996817
жи;в;819;0.005051439567760
ме;ж;42;0.000259048182962
го;в;829;0.005113117706560
си;е;20;0.000123356277601
ес;т;2500;0.015419534700121
ле;в;497;0.003065403498384
во;з;1168;0.007204006611896
фо;н;80;0.000493425110404
мо;ж;152;0.000937507709767
др;у;195;0.001202723706609
кх;и;6;0.000037006883280
ед;у;356;0.002195741741297
се;б;14;0.000086349394321
еб;$;38;0.000234376927442
ве;л;651;0.004015246835911
ув;ы;10;0.000061678138800
жи;д;200;0.001233562776010
ро;д;1249;0.007703599536180
те;б;19;0.000117188463721
ус;ы;86;0.000530431993684
шл;о;59;0.000363901018923
по;к;1090;0.006722917129253
гу;б;185;0.001141045567809
иш;ь;502;0.003096242567784
ба;л;315;0.001942861372215
ко;г;705;0.004348308785434
да;ж;13;0.000080181580441
да;р;391;0.002411615227099
зл;о;353;0.002177238299657
мн;о;430;0.002652159968421
то;г;289;0.001782498211334
бы;т;144;0.000888165198727
ыт;$;29;0.000178866602521
да;ю;285;0.001757826955814
сл;о;572;0.003527989539388
те;п;237;0.001461771889571
еп;$;34;0.000209705671922
ос;т;4824;0.029753534157353
бе;с;983;0.006062961044088
не;г;251;0.001548121283892
чи;н;518;0.003194927589865
то;ю;108;0.000666123899045
хо;т;250;0.001541953470012
бе;к;27;0.000166530974761
бо;к;114;0.000703130782326
го;л;607;0.003743863025189
же;н;1345;0.008295709668665
че;й;87;0.000536599807564
ве;р;2154;0.013285471097624
лу;ч;347;0.002140231416377
не;с;875;0.005396837145042
по;ч;456;0.002812523129302
вд;р;5;0.000030839069400
жа;р;101;0.000622949201885
лю;б;534;0.003293612611946
оп;я;31;0.000191202230281
но;ж;109;0.000672291712925
ря;д;317;0.001955196999975
ве;с;663;0.004089260602472
гл;а;579;0.003571164236548
ды;м;135;0.000832654873807
ым;$;2207;0.013612365233267
хо;д;911;0.005618878444724
вс;ь;4;0.000024671255520
зл;а;105;0.000647620457405
не;п;801;0.004940418917919
чу;б;19;0.000117188463721
рт;у;94;0.000579774504725
сл;у;666;0.004107764044112
сн;ы;216;0.001332247798090
че;л;198;0.001221227148250
от;в;672;0.004144770927392
см;е;678;0.004181777810673
ни;к;1656;0.010213899785360
па;р;434;0.002676831223941
би;л;319;0.001967532627735
ес;л;235;0.001449436261811
ма;л;661;0.004076924974712
оч;е;619;0.003817876791750
рт;а;153;0.000943675523647
ус;т;960;0.005921101324846
ве;д;747;0.004607356968396
ко;н;971;0.005988947277527
си;я;101;0.000622949201885
ия;$;1353;0.008345052179705
ба;б;75;0.000462586041004
по;в;993;0.006124639182888
ра;й;101;0.000622949201885
ду;м;382;0.002356104902178
до;л;432;0.002664495596181
пр;а;1151;0.007099153775936
си;м;194;0.001196555892729
дн;е;374;0.002306762391138
за;м;704;0.004342140971554
ив;а;3243;0.020002220412997
им;е;383;0.002362272716059
на;к;523;0.003225766659265
по;м;935;0.005766905977845
по;п;529;0.003262773542546
чь;и;67;0.000413243529963
ьи;$;93;0.000573606690844
бы;в;236;0.001455604075691
ыв;$;90;0.000555103249204
да;в;704;0.004342140971554
зо;л;121;0.000746305479486
пь;ю;31;0.000191202230281
ью;$;746;0.004601189154516
ше;и;8;0.000049342511040
еи;$;52;0.000320726321763
ни;б;29;0.000178866602521
се;р;515;0.003176424148225
лж;и;50;0.000308390694002
со;б;512;0.003157920706585
ти;п;70;0.000431746971603
шу;т;101;0.000622949201885
як;о;133;0.000820319246046
бл;а;938;0.005785409419485
вр;е;215;0.001326079984210
дн;а;174;0.001073199615128
ми;л;516;0.003182591962105
на;ч;507;0.003127081637185
ач;$;56;0.000345397577283
ра;б;417;0.002571978387980
че;р;673;0.004150938741273
чь;я;37;0.000228209113562
ья;$;388;0.002393111785459
на;п;674;0.004157106555153
об;р;1382;0.008523918782227
со;в;794;0.004897244220758
го;с;621;0.003830212419510
ид;я;36;0.000222041299682
пе;л;283;0.001745491328054
пе;т;318;0.001961364813855
во;с;1013;0.006247995460489
де;н;1228;0.007574075444699
па;л;583;0.003595835492068
св;е;696;0.004292798460514
сп;и;314;0.001936693558335
це;л;256;0.001578960353292
бо;й;133;0.000820319246046
жи;з;34;0.000209705671922
ищ;у;62;0.000382404460563
ка;ж;200;0.001233562776010
по;н;420;0.002590481829620
су;п;66;0.000407075716083
хо;р;215;0.001326079984210
сл;е;652;0.004021414649792
ла;д;859;0.005298152122962
пи;р;285;0.001757826955814
си;и;20;0.000123356277601
бе;д;335;0.002066217649816
за;л;503;0.003102410381664
ур;а;294;0.001813337280734
ал;е;797;0.004915747662399
за;с;720;0.004440825993635
кр;а;811;0.005002097056719
ме;с;224;0.001381590309131
ок;о;1074;0.006624232107172
пу;с;611;0.003768534280710
ск;о;2798;0.017257543236375
эг;е;2;0.000012335627760
вы;с;698;0.004305134088274
ыс;$;19;0.000117188463721
де;р;853;0.005261145239681
ро;с;1629;0.010047368810599
бо;я;81;0.000499592924284
за;к;797;0.004915747662399
ко;л;1118;0.006895615917894
од;и;1261;0.007777613302741
от;о;864;0.005328991192362
па;в;196;0.001208891520489
по;з;461;0.002843362198702
см;о;380;0.002343769274418
сп;р;632;0.003898058372191
ти;х;158;0.000974514593048
то;ж;90;0.000555103249204
за;б;606;0.003737695211309
за;в;784;0.004835566081958
лб;а;26;0.000160363160881
ме;л;451;0.002781684059902
от;к;557;0.003435472331187
дн;о;703;0.004335973157674
за;п;849;0.005236473984161
кн;я;51;0.000314558507882
лю;д;194;0.001196555892729
юд;$;11;0.000067845952681
ма;т;575;0.003546492981028
ма;я;170;0.001048528359608
не;д;425;0.002621320899021
пе;с;139;0.000857326129327
со;с;446;0.002750844990502
ум;у;26;0.000160363160881
чь;е;88;0.000542767621444
ье;$;457;0.002818690943182
ве;ч;299;0.001844176350134
еч;$;63;0.000388572274443
пи;с;656;0.004046085905312
ух;у;27;0.000166530974761
ба;р;354;0.002183406113537
вс;т;654;0.004033750277552
гу;л;168;0.001036192731848
ищ;а;152;0.000937507709767
ме;р;860;0.005304319936842
на;з;271;0.001671477561493
ро;м;869;0.005359830261762
сд;е;145;0.000894333012607
сп;а;385;0.002374608343819
аг;а;385;0.002374608343819
бр;о;549;0.003386129820147
до;б;582;0.003589667678188
до;в;1069;0.006593393037772
за;д;474;0.002923543779143
кр;и;389;0.002399279599339
тр;е;1529;0.009430587422594
во;д;627;0.003867219302790
ел;и;1373;0.008468408457306
ос;о;430;0.002652159968421
по;й;90;0.000555103249204
ре;в;1080;0.006661238990452
ви;н;683;0.004212616880073
вр;у;27;0.000166530974761
до;р;455;0.002806355315422
ис;к;577;0.003558828608788
лг;у;18;0.000111020649841
ли;к;452;0.002787851873782
ни;ч;729;0.004496336318555
уж;а;215;0.001326079984210
ще;к;61;0.000376236646683
во;л;876;0.005403004958922
до;с;732;0.004514839760195
ел;е;1078;0.006648903362692
за;т;608;0.003750030839069
ин;о;867;0.005347494634002
ла;т;363;0.002238916438458
пл;а;492;0.003034564428984
по;ш;144;0.000888165198727
со;р;203;0.001252066217650
бр;а;1238;0.007635753583500
гр;у;294;0.001813337280734
за;г;463;0.002855697826462
ми;н;449;0.002769348432142
на;р;497;0.003065403498384
по;ж;264;0.001628302864333
ст;у;970;0.005982779463647
то;ч;476;0.002935879406903
хо;ч;38;0.000234376927442
де;в;453;0.002794019687662
зр;я;34;0.000209705671922
ме;ч;238;0.001467939703452
мы;с;221;0.001363086867491
не;у;324;0.001998371697136
еу;$;4;0.000024671255520
ст;е;1281;0.007900969580342
ул;ы;97;0.000598277946365
зд;е;289;0.001782498211334
ис;п;542;0.003342955122986
ка;р;532;0.003281276984186
кр;о;536;0.003305948239706
ку;р;394;0.002430118668739
ла;й;34;0.000209705671922
ле;д;428;0.002639824340661
на;в;527;0.003250437914785
не;в;874;0.005390669331162
не;о;457;0.002818690943182
ео;$;9;0.000055510324920
но;в;1594;0.009831495324797
ок;а;638;0.003935065255471
пу;ф;3;0.000018503441640
ре;ш;455;0.002806355315422
ру;б;334;0.002060049835936
са;к;59;0.000363901018923
со;к;246;0.001517282214492
тв;о;1452;0.008955665753830
ух;а;173;0.001067031801248
вс;к;772;0.004761552315397
га;м;143;0.000881997384847
ге;н;203;0.001252066217650
ме;д;216;0.001332247798090
на;г;305;0.001881183233415
от;д;303;0.001868847605655
тд;$;1;0.000006167813880
ру;с;302;0.001862679791775
сл;ы;211;0.001301408728690
вз;г;60;0.000370068832803
во;й;515;0.003176424148225
во;п;208;0.001282905287050
вы;ш;176;0.001085535242889
ыш;$;29;0.000178866602521
до;н;204;0.001258234031530
еш;ь;928;0.005723731280685
же;л;343;0.002115560160857
зо;в;359;0.002214245182937
му;к;12;0.000074013766561
не;ш;157;0.000968346779168
ни;ц;716;0.004416154738115
об;с;228;0.001406261564651
бс;$;4;0.000024671255520
он;е;460;0.002837194384822
пр;я;376;0.002319098018898
сы;р;31;0.000191202230281
ыр;$;10;0.000061678138800
ув;и;63;0.000388572274443
уз;н;118;0.000727802037846
ху;д;126;0.000777144548886
эк;а;2;0.000012335627760
вз;д;151;0.000931339895887
вп;е;52;0.000320726321763
гл;я;464;0.002861865640342
ду;б;59;0.000363901018923
ду;р;176;0.001085535242889
ел;а;819;0.005051439567760
иг;р;281;0.001733155700294
из;б;196;0.001208891520489
зб;$;4;0.000024671255520
ли;ш;162;0.000999185848568
иш;$;49;0.000302222880122
об;л;610;0.003762366466829
ог;о;3598;0.022191794340414
пе;й;81;0.000499592924284
пу;х;83;0.000511928552044
пя;т;280;0.001726987886414
ра;н;1158;0.007142328473096
сл;а;772;0.004761552315397
ты;с;106;0.000653788271285
ук;р;178;0.001097870870649
фе;д;88;0.000542767621444
фр;а;144;0.000888165198727
що;б;6;0.000037006883280
бе;й;40;0.000246712555202
бы;к;71;0.000437914785483
ык;$;23;0.000141859719241
вз;я;63;0.000388572274443
зя;$;18;0.000111020649841
гр;о;395;0.002436286482619
дв;о;304;0.001875015419535
жа;л;663;0.004089260602472
из;в;443;0.002732341548861
ку;д;94;0.000579774504725
му;х;32;0.000197370044162
но;ч;205;0.001264401845410
пл;е;679;0.004187945624553
ра;к;319;0.001967532627735
ре;д;1675;0.010331088249081
че;г;43;0.000265215996842
чу;в;217;0.001338415611970
ше;я;5;0.000030839069400
ея;$;118;0.000727802037846
бе;р;516;0.003182591962105
бо;р;505;0.003114746009424
ва;л;3810;0.023499370882984
вм;е;60;0.000370068832803
гл;у;284;0.001751659141934
го;п;85;0.000524264179804
де;т;527;0.003250437914785
до;к;253;0.001560456911652
ищ;и;22;0.000135691905361
ко;х;9;0.000055510324920
кр;е;641;0.003953568697111
на;х;329;0.002029210766536
об;ъ;231;0.001424765006291
бъ;$;2;0.000012335627760
ож;и;751;0.004632028223916
те;р;1322;0.008153849949424
